client_id,total_spend,avg_spend,transaction_count,spending_volatility,engagement_score,spending_tier,volatility_level,wellness_score,wellness_category,high_value_customer,digital_transaction_ratio,digital_persona,last_transaction_date,days_since_last_transaction,churn_risk,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1582,4961.11,76.32476923076922,65,140.07399088414502,69.52990769230769,Moderate Spender,Moderate,20.882632592401762,Low Wellness,0,0.3384615384615385,Traditional User,2019-10-22 07:37:00,9,Active,1582,23,71,1996,10,Female,515 Tenth Lane,36.46,-121.82,29174.0,59479.0,69645.0,688,1
1583,1750.91,16.83567307692308,104,26.612006187602177,69.13426923076923,Low Spender,Stable,41.328300685556485,Low Wellness,0,0.038461538461538464,Traditional User,2019-09-30 08:23:00,31,High Risk,1583,38,68,1981,10,Male,182 Valley Street,40.04,-76.3,25917.0,52844.0,0.0,826,3
1584,3477.78,49.68257142857143,70,61.65302779888581,61.87302857142858,Moderate Spender,Moderate,30.574165868794267,Low Wellness,0,0.05714285714285714,Traditional User,2019-10-28 14:11:00,3,Active,1584,27,69,1992,9,Male,9264 Lake Avenue,32.69,-97.01,22922.0,46733.0,34333.0,692,2
1585,6469.67,38.28207100591716,169,75.65629135293801,116.71282840236685,Moderate Spender,Moderate,63.95336303118756,Moderate Wellness,0,0.03550295857988166,Traditional User,2019-10-28 14:02:00,3,Active,1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710.0,42229.0,0.0,688,3
1586,8786.26,47.237956989247316,186,60.22996933033648,130.49518279569892,High Spender,Moderate,76.52539323070691,Moderate Wellness,0,0.06451612903225806,Traditional User,2019-10-03 17:14:00,28,Active,1586,43,65,1977,1,Male,2974 Grant Avenue,40.66,-73.7,27778.0,56640.0,104134.0,672,4
1587,15193.43,101.96932885906041,149,152.79026167170696,130.18773154362415,Premium Spender,Moderate,59.63274632337672,Moderate Wellness,1,0.053691275167785234,Traditional User,2019-10-08 12:27:00,23,Active,1587,31,67,1988,12,Male,8803 Washington Boulevard,42.18,-70.73,40226.0,82019.0,64583.0,695,3
1589,1520.38,35.35767441860465,43,67.9361697911464,39.94306976744186,Low Spender,Moderate,14.220068367352116,Low Wellness,0,0.046511627906976744,Traditional User,2019-10-11 22:33:00,19,Active,1589,39,70,1981,1,Female,6301 Hillside Avenue,34.02,-118.15,13485.0,27494.0,44258.0,702,3
1591,9220.95,28.37215384615385,325,60.47766942475814,206.34886153846153,High Spender,Moderate,126.41611226889452,Healthy,0,0.5169230769230769,Digital First,2019-10-07 10:06:00,24,Active,1591,58,66,1961,6,Female,2200 Third Drive,48.28,-122.62,16537.0,33717.0,58236.0,698,6
1594,3451.24,40.602823529411765,85,91.12666175389593,67.2411294117647,Moderate Spender,Moderate,27.955514708044344,Low Wellness,0,0.07058823529411765,Traditional User,2019-09-29 21:41:00,31,High Risk,1594,39,64,1980,11,Male,532 12th Drive,27.98,-80.66,17645.0,35978.0,49366.0,643,3
1595,20203.42,49.76211822660098,406,64.41436544360299,263.5048472906404,Premium Spender,Moderate,164.4457623792597,Healthy,1,0.24876847290640394,Traditional User,2019-10-30 17:41:00,1,Active,1595,47,65,1972,5,Female,4191 Maple Avenue,40.84,-73.87,25537.0,52063.0,87549.0,753,2
1596,9191.09,52.520514285714285,175,45.45386927966211,126.00820571428571,High Spender,Stable,76.66538042978186,Moderate Wellness,0,0.30857142857142855,Traditional User,2019-10-12 23:08:00,18,Active,1596,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,15583.0,31772.0,17286.0,734,4
1598,1932.43,27.606142857142856,70,70.9103325659736,53.042457142857145,Low Spender,Moderate,22.099776343948136,Low Wellness,0,0.014285714285714285,Traditional User,2019-10-08 18:12:00,23,Active,1598,82,61,1937,6,Male,996 Valley Drive,36.83,-119.79,12508.0,26126.0,1213.0,697,5
1600,8668.31,49.817873563218384,174,118.70925530175,124.32714942528735,High Spender,Moderate,60.803511008615516,Moderate Wellness,0,0.040229885057471264,Traditional User,2019-10-15 19:59:00,16,Active,1600,62,66,1957,9,Female,314 Fourth Street,47.67,-122.18,49629.0,101193.0,124771.0,747,3
1602,2216.5,36.94166666666667,60,54.37301066430446,50.77666666666667,Low Spender,Moderate,24.20789786713911,Low Wellness,0,0.15,Traditional User,2019-10-01 19:03:00,30,Active,1602,41,66,1979,2,Female,2079 Maple Drive,40.38,-77.88,14650.0,29864.0,44902.0,717,2
1603,4984.08,30.765925925925927,162,65.47491377321077,109.50637037037038,Moderate Spender,Moderate,60.93479502313563,Moderate Wellness,0,0.04938271604938271,Traditional User,2019-10-14 08:09:00,17,Active,1603,41,65,1978,12,Male,6515 Hillside Drive,44.65,-114.15,19036.0,38812.0,16331.0,762,4
1604,7603.6,20.55027027027027,370,53.98386796003745,230.22010810810812,High Spender,Moderate,143.36830748907357,Healthy,0,0.032432432432432434,Traditional User,2019-10-24 13:35:00,7,Active,1604,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,15354.0,31308.0,59817.0,742,7
1605,6617.32,52.518412698412696,126,91.51700500704945,96.60736507936508,Moderate Spender,Moderate,47.85212280811392,Low Wellness,0,0.05555555555555555,Traditional User,2019-10-29 21:10:00,2,Active,1605,39,67,1980,5,Male,9995 Pine Avenue,39.5,-84.37,19293.0,39336.0,43747.0,690,3
1606,6487.28,96.82507462686567,67,132.81733723737906,78.93002985074627,Moderate Spender,Moderate,29.284054940583886,Low Wellness,0,0.14925373134328357,Traditional User,2019-10-28 17:23:00,3,Active,1606,49,66,1970,8,Male,9383 Martin Luther King Street,30.68,-88.04,25381.0,51755.0,88605.0,806,1
1609,2874.92,28.464554455445544,101,85.2089178258327,71.98582178217822,Low Spender,Moderate,31.89758277146713,Low Wellness,0,0.0594059405940594,Traditional User,2019-09-08 16:56:00,53,High Risk,1609,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,35563.0,87659.0,0.0,779,4
1610,3569.78,18.306564102564103,195,51.323467703408625,124.32262564102564,Moderate Spender,Moderate,73.22727569008751,Moderate Wellness,0,0.05128205128205128,Traditional User,2019-10-22 23:42:00,8,Active,1610,42,66,1978,1,Female,12150 Mill Boulevard,32.32,-90.2,13717.0,27967.0,50159.0,690,2
1613,9793.73,65.29153333333333,150,110.15369817270343,116.11661333333333,High Spender,Moderate,57.556720365459306,Moderate Wellness,0,0.08,Traditional User,2019-10-09 12:46:00,22,Active,1613,39,65,1980,12,Male,4784 Park Boulevard,44.44,-69.83,21647.0,44134.0,0.0,792,4
1615,6052.39,57.64180952380953,105,98.86391717309972,86.05672380952382,Moderate Spender,Moderate,39.51975942252292,Low Wellness,0,0.047619047619047616,Traditional User,2019-09-29 02:11:00,32,High Risk,1615,66,59,1954,1,Female,1105 Second Drive,42.31,-83.21,24561.0,48690.0,36262.0,701,6
1616,11971.45,67.63531073446327,177,124.0215306456153,133.2541242937853,High Spender,Moderate,66.28628709121591,Moderate Wellness,0,0.24293785310734464,Traditional User,2019-10-02 11:44:00,29,Active,1616,48,70,1971,8,Male,469 First Lane,33.0,-97.23,46232.0,94260.0,39326.0,815,4
1617,662.1,13.512244897959183,49,112.43584817695874,34.80489795918367,Low Spender,Moderate,1.1665038339960034,Low Wellness,0,0.061224489795918366,Traditional User,2013-09-14 08:07:00,2238,High Risk,1617,30,60,1989,10,Male,105 Seventh Street,39.2,-76.85,37697.0,76867.0,118029.0,659,1
1618,6757.36,46.60248275862069,145,105.11214590148622,105.64099310344828,Moderate Spender,Moderate,50.95831564728896,Moderate Wellness,0,0.05517241379310345,Traditional User,2019-10-23 10:07:00,8,Active,1618,53,66,1966,12,Male,3512 Forest Street,40.91,-73.82,34646.0,70634.0,155651.0,682,4
1619,3102.93,39.27759493670886,79,76.4233514322783,63.11103797468354,Moderate Spender,Moderate,28.098608194557002,Low Wellness,0,0.0759493670886076,Traditional User,2019-10-29 14:32:00,2,Active,1619,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,15737.0,32086.0,53595.0,747,4
1621,6414.26,37.73094117647059,170,38.05873592454213,117.09237647058823,Moderate Spender,Stable,71.70753516803275,Moderate Wellness,0,0.06470588235294118,Traditional User,2019-10-24 16:08:00,7,Active,1621,66,69,1953,9,Male,900 Catherine Street,32.96,-117.12,36323.0,74059.0,144396.0,744,4
1622,8893.3,60.08986486486486,148,82.91283117908392,112.83594594594594,High Spender,Moderate,60.64439322364268,Moderate Wellness,0,0.06756756756756757,Traditional User,2019-10-19 22:19:00,11,Active,1622,41,61,1979,1,Female,1063 Federal Boulevard,42.15,-71.13,38878.0,79271.0,211919.0,759,1
1623,6017.19,49.321229508196716,122,101.71332085312956,92.92849180327869,Moderate Spender,Moderate,43.25370468183311,Low Wellness,0,0.04918032786885246,Traditional User,2019-10-16 11:45:00,15,Active,1623,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,17278.0,35227.0,25277.0,746,3
1626,11104.11,59.69951612903226,186,106.41407978007555,135.4798064516129,High Spender,Moderate,71.02703888269457,Moderate Wellness,0,0.3118279569892473,Traditional User,2019-09-13 17:00:00,48,High Risk,1626,58,63,1961,7,Male,9212 Plum Avenue,35.15,-89.75,29571.0,60292.0,114223.0,531,1
1629,7158.89,30.07936974789916,238,40.502175115079716,154.83174789915964,High Spender,Stable,96.12337590135381,Moderate Wellness,0,0.47058823529411764,Traditional User,2019-10-24 19:17:00,7,Active,1629,42,63,1977,6,Female,53789 Bayview Street,26.14,-80.13,14430.0,29422.0,58679.0,598,1
1633,4436.0,30.383561643835616,146,52.30749262265004,99.75342465753424,Moderate Spender,Moderate,57.053569968620685,Moderate Wellness,0,0.02054794520547945,Traditional User,2019-10-25 10:09:00,6,Active,1633,36,65,1984,1,Male,4172 Federal Drive,33.38,-111.87,21053.0,42927.0,132343.0,687,4
1634,3015.64,17.73905882352941,170,32.8764581560133,109.09562352941177,Moderate Spender,Stable,66.74642601585616,Moderate Wellness,0,0.041176470588235294,Traditional User,2019-10-15 08:14:00,16,Active,1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,10091.0,20577.0,60152.0,825,4
1635,4771.28,26.655195530726257,179,86.11700358886435,118.06207821229049,Moderate Spender,Moderate,62.373157941445015,Moderate Wellness,0,0.03910614525139665,Traditional User,2019-10-04 11:42:00,27,Active,1635,54,58,1965,3,Male,90 Sussex Drive,40.68,-73.78,20760.0,42332.0,75213.0,616,6
1636,1095.03,7.935,138,74.27560108914155,85.974,Low Spender,Moderate,42.72537978217169,Low Wellness,0,0.06521739130434782,Traditional User,2019-10-26 14:34:00,5,Active,1636,49,66,1970,5,Male,4882 Mountain View Lane,39.09,-94.58,12064.0,24598.0,23019.0,695,4
1638,8308.88,43.05119170984455,193,63.73889248110814,133.02047668393783,High Spender,Moderate,77.36757901673174,Moderate Wellness,0,0.046632124352331605,Traditional User,2019-10-13 17:54:00,18,Active,1638,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,34186.0,57824.0,31354.0,668,5
1639,11197.73,63.6234659090909,176,97.03468576267814,131.04938636363636,High Spender,Moderate,70.08010262019164,Moderate Wellness,0,0.022727272727272728,Traditional User,2019-10-23 08:07:00,8,Active,1639,58,67,1961,5,Male,1034 Pine Boulevard,42.12,-80.08,24324.0,49595.0,68057.0,676,1
1640,4289.16,63.07588235294117,68,105.65482587441576,66.03035294117646,Moderate Spender,Moderate,24.9917995309992,Low Wellness,0,0.11764705882352941,Traditional User,2019-07-19 16:57:00,104,High Risk,1640,67,71,1952,10,Female,311 Washington Lane,41.89,-84.04,17144.0,34954.0,5942.0,729,3
1642,3793.48,20.39505376344086,186,99.44484198300137,119.75802150537633,Moderate Spender,Moderate,60.62954773243199,Moderate Wellness,0,0.016129032258064516,Traditional User,2019-10-16 18:36:00,15,Active,1642,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,19848.0,40470.0,41938.0,731,5
1644,7006.99,38.92772222222222,180,49.49932601347548,123.5710888888889,High Spender,Stable,73.77845146397156,Moderate Wellness,0,0.06666666666666667,Traditional User,2019-10-13 08:02:00,18,Active,1644,83,65,1937,1,Male,637 Seventh Street,34.66,-83.09,15406.0,31943.0,1248.0,686,6
1645,7513.23,44.989401197604785,167,70.28078871419896,118.19576047904192,High Spender,Moderate,66.24066261644163,Moderate Wellness,0,0.04790419161676647,Traditional User,2019-08-17 06:37:00,75,High Risk,1645,62,65,1957,11,Female,58 Federal Lane,41.47,-81.85,29692.0,60541.0,160456.0,716,3
1646,3721.4300000000003,27.56614814814815,135,82.32709693369569,92.02645925925927,Moderate Spender,Moderate,45.8044250577053,Low Wellness,0,0.022222222222222223,Traditional User,2019-09-16 08:19:00,45,High Risk,1646,54,69,1965,11,Male,0 Ocean Boulevard,40.33,-79.83,14663.0,29898.0,19719.0,714,5
1648,21261.37,68.14541666666666,312,152.6329167250402,214.45816666666667,Premium Spender,Moderate,114.71704165499197,Healthy,1,0.05128205128205128,Traditional User,2019-10-30 16:03:00,1,Active,1648,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,91180.0,185909.0,461854.0,621,5
1649,1868.64,40.622608695652175,46,48.974266641201254,43.84904347826087,Low Spender,Stable,20.791929280455406,Low Wellness,0,0.2826086956521739,Traditional User,2019-08-05 21:24:00,86,High Risk,1649,64,63,1956,2,Male,8146 Third Avenue,29.79,-95.82,0.0,399.0,323.0,729,3
1651,21546.81,87.94616326530613,245,68.71731628454565,182.17846530612246,Premium Spender,Moderate,110.64038572268271,Healthy,1,0.17551020408163265,Traditional User,2019-10-26 14:09:00,5,Active,1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,27474.0,56018.0,100163.0,739,2
1652,3601.25,35.65594059405941,101,50.832289485684555,74.86237623762376,Moderate Spender,Moderate,40.930324281080914,Low Wellness,0,0.0594059405940594,Traditional User,2019-10-20 09:34:00,11,Active,1652,51,65,1969,2,Female,733 Maple Drive,38.95,-92.32,20966.0,42749.0,53471.0,728,4
1654,19473.19,43.858536036036035,444,61.318692007411784,283.9434144144144,Premium Spender,Moderate,178.4938224093285,Healthy,1,0.0472972972972973,Traditional User,2019-10-27 21:55:00,3,Active,1654,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,24194.0,49328.0,6197.0,693,5
1656,696.91,17.86948717948718,39,43.48352815472459,30.54779487179487,Low Spender,Stable,12.264140522901238,Low Wellness,0,0.10256410256410256,Traditional User,2019-08-18 08:15:00,74,High Risk,1656,35,69,1984,5,Female,350 Third Avenue,45.87,-95.37,20179.0,41141.0,81016.0,706,3
1659,16376.82,37.647862068965516,435,72.9680418259062,276.0591448275862,Premium Spender,Moderate,170.7007502555084,Healthy,1,0.3586206896551724,Traditional User,2019-10-16 09:58:00,15,Active,1659,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,28147.0,40787.0,1574.0,782,6
1660,2958.7799999999997,22.080447761194026,134,38.947027758566804,89.23217910447761,Low Spender,Stable,52.434728776644846,Moderate Wellness,0,0.022388059701492536,Traditional User,2019-10-31 09:21:00,0,Active,1660,41,68,1978,4,Female,40 Washington Drive,36.73,-102.51,11342.0,23123.0,5079.0,723,6
1662,18779.16,80.2528205128205,234,112.97021215378257,172.50112820512823,Premium Spender,Moderate,95.08180372308964,Moderate Wellness,1,0.03418803418803419,Traditional User,2019-10-24 15:01:00,7,Active,1662,41,67,1978,5,Male,469 Pine Street,38.53,-90.0,24509.0,49967.0,58582.0,712,4
1664,6017.63,22.042600732600732,273,82.11781457180626,172.61704029304028,Moderate Spender,Moderate,99.38921730541897,Moderate Wellness,0,0.003663003663003663,Traditional User,2019-10-04 10:34:00,27,Active,1664,38,66,1981,10,Male,311 Fifth Drive,42.27,-83.73,34119.0,69566.0,50003.0,791,4
1666,6302.78,31.67226130653266,199,56.71070316035127,132.06890452261305,Moderate Spender,Moderate,77.75953775988955,Moderate Wellness,0,0.2964824120603015,Traditional User,2019-10-19 09:15:00,12,Active,1666,61,62,1958,12,Male,649 Spruce Boulevard,32.29,-81.23,23029.0,46954.0,69753.0,578,4
1668,11564.85,69.25059880239522,167,62.44016455004638,127.9002395209581,High Spender,Moderate,75.08714673070928,Moderate Wellness,0,0.07784431137724551,Traditional User,2019-10-13 22:24:00,17,Active,1668,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,26541.0,56099.0,933.0,751,6
1669,5821.31,52.44423423423424,111,84.78166948697805,87.57769369369369,Moderate Spender,Moderate,43.176936372874664,Low Wellness,0,0.08108108108108109,Traditional User,2019-08-25 12:42:00,67,High Risk,1669,44,62,1975,5,Male,6308 Maple Avenue,38.66,-121.62,25234.0,51454.0,151162.0,698,4
1670,3690.7999999999997,30.756666666666664,120,75.12451820713622,84.30266666666667,Moderate Spender,Moderate,42.20209635857275,Low Wellness,0,0.13333333333333333,Traditional User,2019-10-28 10:37:00,3,Active,1670,68,65,1951,12,Male,46 Lincoln Lane,33.82,-118.11,32079.0,50184.0,27778.0,732,4
1671,4312.49,35.64041322314049,121,56.45760464567924,86.8561652892562,Moderate Spender,Moderate,47.800603037806304,Low Wellness,0,0.05785123966942149,Traditional User,2019-08-27 19:11:00,65,High Risk,1671,50,57,1969,3,Male,1559 Tenth Street,27.95,-82.48,21033.0,42886.0,60474.0,604,1
1672,850.67,9.891511627906976,86,19.91950823379769,55.55660465116279,Low Spender,Stable,33.38355184161256,Low Wellness,0,0.0,Traditional User,2019-10-17 07:36:00,14,Active,1672,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,36610.0,74644.0,204251.0,792,3
1674,1709.23,23.0977027027027,74,53.30677565062971,53.63908108108108,Low Spender,Moderate,25.867955680684872,Low Wellness,0,0.06756756756756757,Traditional User,2019-07-31 12:53:00,92,High Risk,1674,70,64,1949,4,Male,5073 Wessex Avenue,35.49,-90.35,14172.0,26858.0,11245.0,712,2
1675,6404.0,51.232,125,90.04009822689932,95.4928,Moderate Spender,Moderate,47.36158035462013,Low Wellness,0,0.024,Traditional User,2019-10-26 02:29:00,5,Active,1675,36,70,1983,8,Male,97 Little Creek Boulevard,47.14,-122.32,24519.0,49993.0,52978.0,767,3
1676,5597.2699999999995,37.31513333333333,150,43.531634948130204,104.92605333333333,Moderate Spender,Stable,62.48821301037396,Moderate Wellness,0,0.08666666666666667,Traditional User,2019-10-18 17:50:00,13,Active,1676,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,24981.0,50936.0,88447.0,681,3
1677,9938.08,59.509461077844314,167,105.8798852773005,124.00378443113773,High Spender,Moderate,63.47686126789319,Moderate Wellness,0,0.041916167664670656,Traditional User,2019-09-19 16:58:00,42,High Risk,1677,51,67,1969,2,Male,849 Littlewood Drive,33.57,-101.87,16272.0,33178.0,92366.0,671,2
1678,7351.54,53.660875912408756,137,110.87291858563897,103.66435036496351,High Spender,Moderate,48.72367905659484,Low Wellness,0,0.058394160583941604,Traditional User,2019-10-27 06:50:00,4,Active,1678,36,65,1983,3,Male,296 Pine Boulevard,41.7,-72.67,28557.0,58225.0,101148.0,685,3
1680,1433.52,53.093333333333334,27,45.5901194592391,37.437333333333335,Low Spender,Stable,17.609976108152182,Low Wellness,0,0.07407407407407407,Traditional User,2019-10-20 14:51:00,11,Active,1680,59,63,1960,11,Female,4701 Littlewood Drive,27.95,-82.48,28916.0,58959.0,109358.0,598,2
1682,3001.97,23.82515873015873,126,90.21579731939744,85.13006349206348,Moderate Spender,Moderate,39.504388155168144,Low Wellness,0,0.023809523809523808,Traditional User,2019-10-24 09:45:00,7,Active,1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910.0,48750.0,117616.0,716,5
1684,5767.96,26.218,220,51.45486882367984,142.4872,Moderate Spender,Moderate,85.57442623526403,Moderate Wellness,0,0.6681818181818182,Digital First,2019-09-19 00:17:00,42,High Risk,1684,56,65,1963,11,Male,27019 Madison Lane,36.34,-83.28,13668.0,27861.0,108313.0,782,5
1685,6572.75,50.1736641221374,131,80.78287987140027,98.66946564885495,Moderate Spender,Moderate,51.29552326236117,Moderate Wellness,0,0.061068702290076333,Traditional User,2019-10-06 13:28:00,25,Active,1685,53,61,1966,7,Male,5886 Ninth Boulevard,33.61,-111.89,36300.0,74012.0,93119.0,681,2
1686,31509.29,108.2793470790378,291,78.62731667933805,217.9117388316151,Premium Spender,Moderate,133.15834078784374,Healthy,1,0.044673539518900345,Traditional User,2019-10-30 15:46:00,1,Active,1686,54,67,1965,3,Female,401 North Avenue,39.99,-105.09,30072.0,61312.0,25355.0,708,3
